Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
175,"S. Lang","An experimental comparison of chemical traits and litter decomposition rates in a diverse range of subarctic bryophyte, lichen and vascular plant species",2009,"Journal of Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=68849113226&origin=inward",1,"2024-07-12 10:53:20","Article","10.1111/j.1365-2745.2009.01538.x","0022-0477","https://api.elsevier.com/content/abstract/scopus_id/68849113226",97,5,886,900,175,11.67,175,1,15,"","",""
110,"J.L. Bubier","Spectral reflectance measurements of boreal wetland and forest mosses",1997,"Journal of Geophysical Research Atmospheres","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0031448731&origin=inward",2,"2024-07-12 10:53:20","Article","10.1029/97jd02316","0148-0227","https://api.elsevier.com/content/abstract/scopus_id/0031448731",102,24,29483,29494,110,4.07,110,1,27,"","",""
102,"O. Sonnentag","Mapping tree and shrub leaf area indices in an ombrotrophic peatland through multiple endmember spectral unmixing",2007,"Remote Sensing of Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425707000375","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34250348770&origin=inward",3,"2024-07-12 10:53:20","Article","10.1016/j.rse.2007.01.010","0034-4257","https://api.elsevier.com/content/abstract/scopus_id/34250348770",109,3,342,360,102,6.00,102,1,17,"","",""
99,"C. Knoth","Unmanned aerial vehicles as innovative remote sensing platforms for high-resolution infrared imagery to support restoration monitoring in cut-over bogs",2013,"Applied Vegetation Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878782534&origin=inward",4,"2024-07-12 10:53:20","Article","10.1111/avsc.12024","1402-2001","https://api.elsevier.com/content/abstract/scopus_id/84878782534",16,3,509,517,99,9.00,99,1,11,"","",""
78,"K. Van Gaalen","Photosynthesis, chlorophyll fluorescence and spectral reflectance in Sphagnum moss at varying water contents",2007,"Oecologia","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34447638861&origin=inward",5,"2024-07-12 10:53:20","Article","10.1007/s00442-007-0718-y","0029-8549","https://api.elsevier.com/content/abstract/scopus_id/34447638861",153,1,19,28,78,4.59,78,1,17,"","",""
67,"J.E. Vogelmann","Spectral reflectance measurements in the genus Sphagnum",1993,"Remote Sensing of Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-003442579390110J","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0027799475&origin=inward",6,"2024-07-12 10:53:20","Article","10.1016/0034-4257(93)90110-J","0034-4257","https://api.elsevier.com/content/abstract/scopus_id/0027799475",45,3,273,279,67,2.16,67,1,31,"","",""
59,"A. Harris","Detecting near-surface moisture stress in Sphagnum spp.",2005,"Remote Sensing of Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425705001628","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=23744480703&origin=inward",7,"2024-07-12 10:53:20","Article","10.1016/j.rse.2005.05.001","0034-4257","https://api.elsevier.com/content/abstract/scopus_id/23744480703",97,3,371,381,59,3.11,59,1,19,"","",""
54,"A. Harris","Mapping the effects of water stress on Sphagnum: Preliminary observations using airborne remote sensing",2006,"Remote Sensing of Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425705003809","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=31344482329&origin=inward",8,"2024-07-12 10:53:20","Article","10.1016/j.rse.2005.10.024","0034-4257","https://api.elsevier.com/content/abstract/scopus_id/31344482329",100,3,363,378,54,3.00,54,1,18,"","",""
50,"C. Chagué-Goff","Geochemical and petrographical characteristics of a domed bog, Nova Scotia: A modern analogue for temperate coal deposits",1996,"Organic Geochemistry","","https://api.elsevier.com/content/article/eid/1-s2.0-0146638096000149","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0030072229&origin=inward",9,"2024-07-12 10:53:20","Conference Paper","10.1016/0146-6380(96)00014-9","0146-6380","https://api.elsevier.com/content/abstract/scopus_id/0030072229",24,2,141,158,50,1.79,50,1,28,"","",""
45,"K.M. Meingast","Spectral detection of near-surface moisture content and water-table position in northern peatland ecosystems",2014,"Remote Sensing of Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425714002624","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84905638817&origin=inward",10,"2024-07-12 10:53:20","Article","10.1016/j.rse.2014.07.014","0034-4257","https://api.elsevier.com/content/abstract/scopus_id/84905638817",152,,536,546,45,4.50,45,1,10,"","",""
