Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
470,"M. Patra","Mercury toxicity in plants",2000,"Botanical Review","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0000720060&origin=inward",1,"2024-07-01 12:47:56","Article","10.1007/BF02868923","0006-8101","https://api.elsevier.com/content/abstract/scopus_id/0000720060",66,3,379,422,470,19.58,470,1,24,"","",""
153,"K. Fleischbein","Rainfall interception in a lower montane forest in Ecuador: Effects of canopy properties",2005,"Hydrological Processes","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=17844368624&origin=inward",2,"2024-07-01 12:47:56","Article","10.1002/hyp.5562","0885-6087","https://api.elsevier.com/content/abstract/scopus_id/17844368624",19,7,1355,1371,153,8.05,153,1,19,"","",""
137,"K. Newsham","Responses of plants in polar regions to UVB exposure: A meta-analysis",2009,"Global Change Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=66749126713&origin=inward",3,"2024-07-01 12:47:56","Article","10.1111/j.1365-2486.2009.01944.x","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/66749126713",15,11,2574,2589,137,9.13,137,1,15,"","",""
119,"J. Van Stan","A review and evaluation of forest canopy epiphyte roles in the partitioning and chemical alteration of precipitation",2015,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969715304769","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940034754&origin=inward",4,"2024-07-01 12:47:56","Review","10.1016/j.scitotenv.2015.07.134","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/84940034754",536,,813,824,119,13.22,119,1,9,"","",""
114,"M. Waite","How does moss photosynthesis relate to leaf and canopy structure? Trait relationships for 10 Hawaiian species of contrasting light habitats",2010,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=71249140288&origin=inward",5,"2024-07-01 12:47:56","Article","10.1111/j.1469-8137.2009.03061.x","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/71249140288",185,1,156,172,114,8.14,114,1,14,"","",""
88,"M. Williams","Vegetation characteristics and primary productivity along an arctic transect: Implications for scaling-up",1999,"Journal of Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0032719140&origin=inward",6,"2024-07-01 12:47:56","Article","10.1046/j.1365-2745.1999.00404.x","0022-0477","https://api.elsevier.com/content/abstract/scopus_id/0032719140",87,5,885,898,88,3.52,88,1,25,"","",""
85,"N. González-Muñoz","Invasion of alien Acacia dealbata on Spanish Quercus robur forests: Impact on soils and vegetation",2012,"Forest Ecology and Management","","https://api.elsevier.com/content/article/eid/1-s2.0-S0378112711007730","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856487290&origin=inward",7,"2024-07-01 12:47:56","Article","10.1016/j.foreco.2011.12.026","0378-1127","https://api.elsevier.com/content/abstract/scopus_id/84856487290",269,,214,221,85,7.08,85,1,12,"","",""
78,"A. Bergamini","Relationships between productivity, number of shoots and number of species in bryophytes and vascular plants",2001,"Journal of Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035660105&origin=inward",8,"2024-07-01 12:47:56","Article","10.1046/j.0022-0477.2001.00613.x","0022-0477","https://api.elsevier.com/content/abstract/scopus_id/0035660105",89,6,920,929,78,3.39,78,1,23,"","",""
55,"B. Bond-Lamberty","Estimation of stand-level leaf area for boreal bryophytes",2007,"Oecologia","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33947318389&origin=inward",9,"2024-07-01 12:47:56","Article","10.1007/s00442-006-0619-5","0029-8549","https://api.elsevier.com/content/abstract/scopus_id/33947318389",151,4,584,592,55,3.24,55,1,17,"","",""
53,"S.J. Hastings","Standing biomass and production in water drainages of the foothills of the Philip Smith Mountains, Alaska",1989,"Ecography","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0024905753&origin=inward",10,"2024-07-01 12:47:56","Article","10.1111/j.1600-0587.1989.tb00850.x","0906-7590","https://api.elsevier.com/content/abstract/scopus_id/0024905753",12,3,304,311,53,1.51,53,1,35,"","",""
52,"E. Bortoluzzi","Carbon balance of a European mountain bog at contrasting stages of regeneration",2006,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33750627486&origin=inward",11,"2024-07-01 12:47:56","Article","10.1111/j.1469-8137.2006.01859.x","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/33750627486",172,4,708,718,52,2.89,52,1,18,"","",""
52,"R. Sulyma","Microsite displacement of terrestrial lichens by feather moss mats in late seral pine-lichen woodlands of north-central British Columbia",2001,"Bryologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035700026&origin=inward",12,"2024-07-01 12:47:56","Article","10.1639/0007-2745(2001)104[0505:MDOTLB]2.0.CO;2","0007-2745","https://api.elsevier.com/content/abstract/scopus_id/0035700026",104,4,505,516,52,2.26,52,1,23,"","",""
43,"S. Seitz","Bryophyte-dominated biological soil crusts mitigate soil erosion in an early successional Chinese subtropical forest",2017,"Biogeosciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85039953831&origin=inward",13,"2024-07-01 12:47:56","Article","10.5194/bg-14-5775-2017","1726-4170","https://api.elsevier.com/content/abstract/scopus_id/85039953831",14,24,5775,5788,43,6.14,43,1,7,"","",""
40,"M. Jonsson","Direct and Indirect Drivers of Moss Community Structure, Function, and Associated Microfauna Across a Successional Gradient",2015,"Ecosystems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84925515410&origin=inward",14,"2024-07-01 12:47:56","Article","10.1007/s10021-014-9819-8","1432-9840","https://api.elsevier.com/content/abstract/scopus_id/84925515410",18,1,154,169,40,4.44,40,1,9,"","",""
40,"S. Furness","Growth rate and temperature responses in bryophytes. I. An investigation of Brachythecium rutabulum.",1982,"Journal of Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0020363669&origin=inward",15,"2024-07-01 12:47:56","Article","10.2307/2259919","0022-0477","https://api.elsevier.com/content/abstract/scopus_id/0020363669",70,2,513,523,40,0.95,40,1,42,"","",""
31,"R.J. Heim","Post-fire vegetation succession in the Siberian subarctic tundra over 45 years",2021,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969720369564","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85095832265&origin=inward",16,"2024-07-01 12:47:56","Article","10.1016/j.scitotenv.2020.143425","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85095832265",760,,,,31,10.33,31,1,3,"","",""
31,"A. Jägerbrand","Effects of neighboring vascular plants on the abundance of bryophytes in different vegetation types",2012,"Polar Science","","https://api.elsevier.com/content/article/eid/1-s2.0-S1873965212000059","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863864031&origin=inward",17,"2024-07-01 12:47:56","Article","10.1016/j.polar.2012.02.002","1873-9652","https://api.elsevier.com/content/abstract/scopus_id/84863864031",6,2,200,208,31,2.58,31,1,12,"","",""
25,"J. JENKINS","Water velocity, growth‐form and diffusion resistances to photosynthetic CO<inf>2</inf> uptake in aquatic bryophytes",1985,"Plant, Cell &amp; Environment","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84982683761&origin=inward",18,"2024-07-01 12:47:56","Article","10.1111/j.1365-3040.1985.tb01405.x","0140-7791","https://api.elsevier.com/content/abstract/scopus_id/84982683761",8,5,317,323,25,0.64,25,1,39,"","",""
25,"P. Hedberg","A functional trait approach to fen restoration analysis",2013,"Applied Vegetation Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884354157&origin=inward",19,"2024-07-01 12:47:56","Article","10.1111/avsc.12042","1402-2001","https://api.elsevier.com/content/abstract/scopus_id/84884354157",16,4,658,666,25,2.27,25,1,11,"","",""
22,"M. Silva","Spatial structure of bryophyte communities along an edge-interior gradient in an Atlantic Forest remnant in Northeast Brazil",2010,"Journal of Bryology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77952944055&origin=inward",20,"2024-07-01 12:47:56","Article","10.1179/037366810X12578498136110","0373-6687","https://api.elsevier.com/content/abstract/scopus_id/77952944055",32,2,101,112,22,1.57,22,1,14,"","",""
20,"H. Mod","Impact of biotic interactions on biodiversity varies across a landscape",2016,"Journal of Biogeography","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84977658722&origin=inward",21,"2024-07-01 12:47:56","Article","10.1111/jbi.12794","0305-0270","https://api.elsevier.com/content/abstract/scopus_id/84977658722",43,12,2412,2423,20,2.50,20,1,8,"","",""
20,"B. Bond-Lamberty","Simulation of boreal black spruce chronosequences: Comparison to field measurements and model evaluation",2006,"Journal of Geophysical Research: Biogeosciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34250817256&origin=inward",22,"2024-07-01 12:47:56","Article","10.1029/2005JG000123","0148-0227","https://api.elsevier.com/content/abstract/scopus_id/34250817256",111,2,,,20,1.11,20,1,18,"","",""
20,"M.E. Pérez-Corona","Effects of soil P status on growth and P and N uptake of Carex species from fens differing in P-availability",1996,"Acta Botanica Neerlandica","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0030303633&origin=inward",23,"2024-07-01 12:47:56","Article","10.1111/j.1438-8677.1996.tb00524.x","0044-5983","https://api.elsevier.com/content/abstract/scopus_id/0030303633",45,3,381,392,20,0.71,20,1,28,"","",""
19,"Ü. Niinemets","Canopy leaf area index at its higher end: dissection of structural controls from leaf to canopy scales in bryophytes",2019,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063965426&origin=inward",24,"2024-07-01 12:47:56","Article","10.1111/nph.15767","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/85063965426",223,1,118,133,19,3.80,19,1,5,"","",""
16,"S. Oikawa","Cost-benefit relationships in fronds emerging at different times in a deciduous fern, Pteridium aquilinum",2004,"Canadian Journal of Botany","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3042704739&origin=inward",25,"2024-07-01 12:47:56","Article","10.1139/b04-026","0008-4026","https://api.elsevier.com/content/abstract/scopus_id/3042704739",82,4,521,527,16,0.80,16,1,20,"","",""
16,"K. Kushida","Remote sensing of net ecosystem productivity based on component spectrum and soil respiration observation in a boreal forest, interior Alaska",2004,"Journal of Geophysical Research: Atmospheres","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=2642558847&origin=inward",26,"2024-07-01 12:47:56","Article","10.1029/2003jd003858","0148-0227","https://api.elsevier.com/content/abstract/scopus_id/2642558847",109,6,,,16,0.80,16,1,20,"","",""
