Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
685,"W. Elbert","Contribution of cryptogamic covers to the global cycles of carbon and nitrogen",2012,"Nature Geoscience","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863319101&origin=inward",1,"2024-07-09 09:12:56","Article","10.1038/ngeo1486","1752-0894","https://api.elsevier.com/content/abstract/scopus_id/84863319101",5,7,459,462,685,57.08,685,1,12,"","",""
349,"J.H.C. Cornelissen","Comparative cryptogam ecology: A review of bryophyte and lichen traits that drive biogeochemistry",2007,"Annals of Botany","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34548458597&origin=inward",2,"2024-07-09 09:12:56","Review","10.1093/aob/mcm030","0305-7364","https://api.elsevier.com/content/abstract/scopus_id/34548458597",99,5,987,1001,349,20.53,349,1,17,"","",""
286,"A.N. Rai","Cyanobacterium - Plant symbioses",2000,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033776939&origin=inward",3,"2024-07-09 09:12:56","Review","10.1046/j.1469-8137.2000.00720.x","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/0033776939",147,3,449,481,286,11.92,286,1,24,"","",""
230,"J. Meeks","An overview of the Genome of Nostoc punctiforme, a multicellular, symbiotic Cyanobacterium",2001,"Photosynthesis Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035707917&origin=inward",4,"2024-07-09 09:12:56","Short Survey","10.1023/A:1013840025518","0166-8595","https://api.elsevier.com/content/abstract/scopus_id/0035707917",70,1,85,106,230,10.00,230,1,23,"","",""
175,"M.J. Gundale","Bryophytes attenuate anthropogenic nitrogen inputs in boreal forests",2011,"Global Change Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79959989580&origin=inward",5,"2024-07-09 09:12:56","Article","10.1111/j.1365-2486.2011.02407.x","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/79959989580",17,8,2743,2753,175,13.46,175,1,13,"","",""
154,"Z. Lindo","Bryophyte-cyanobacteria associations as regulators of the northern latitude carbon balance in response to global change",2013,"Global Change Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878623658&origin=inward",6,"2024-07-09 09:12:56","Review","10.1111/gcb.12175","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/84878623658",19,7,2022,2035,154,14.00,154,1,11,"","",""
151,"D.G. Adams","Cyanobacteria-bryophyte symbioses",2008,"Journal of Experimental Botany","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=43049155050&origin=inward",7,"2024-07-09 09:12:56","Conference Paper","10.1093/jxb/ern005","0022-0957","https://api.elsevier.com/content/abstract/scopus_id/43049155050",59,5,1047,1058,151,9.44,151,1,16,"","",""
142,"H. DURING","Bryophyte interactions with other plants",1990,"Botanical Journal of the Linnean Society","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84984234437&origin=inward",8,"2024-07-09 09:12:56","Article","10.1111/j.1095-8339.1990.tb02212.x","0024-4074","https://api.elsevier.com/content/abstract/scopus_id/84984234437",104,1,79,98,142,4.18,142,1,34,"","",""
133,"D.N.L. Menge","Nitrogen fixation in different biogeochemical niches along a 120 000-year chronosequence in New Zealand",2009,"Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=68149136731&origin=inward",9,"2024-07-09 09:12:56","Article","10.1890/08-0877.1","0012-9658","https://api.elsevier.com/content/abstract/scopus_id/68149136731",90,8,2190,2201,133,8.87,133,1,15,"","",""
106,"K. Rousk","Moss-cyanobacteria associations as biogenic sources of nitrogen in boreal forest ecosystems",2013,"Frontiers in Microbiology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884246228&origin=inward",10,"2024-07-09 09:12:56","Article","10.3389/fmicb.2013.00150","1664-302X","https://api.elsevier.com/content/abstract/scopus_id/84884246228",4,,,,106,9.64,106,1,11,"","",""
101,"P. Porada","Estimating impacts of lichens and bryophytes on global biogeochemical cycles",2014,"Global Biogeochemical Cycles","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84893200301&origin=inward",11,"2024-07-09 09:12:56","Article","10.1002/2013GB004705","0886-6236","https://api.elsevier.com/content/abstract/scopus_id/84893200301",28,2,71,85,101,10.10,101,1,10,"","",""
95,"P. Porada","Estimating global carbon uptake by lichens and bryophytes with a process-based model",2013,"Biogeosciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887483839&origin=inward",12,"2024-07-09 09:12:56","Article","10.5194/bg-10-6989-2013","1726-4170","https://api.elsevier.com/content/abstract/scopus_id/84887483839",10,11,6989,7033,95,8.64,95,1,11,"","",""
89,"V. Garrocho-Villegas","Plant hemoglobins: What we know six decades after their discovery",2007,"Gene","","https://api.elsevier.com/content/article/eid/1-s2.0-S0378111907001965","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34447529161&origin=inward",13,"2024-07-09 09:12:56","Review","10.1016/j.gene.2007.01.035","0378-1119","https://api.elsevier.com/content/abstract/scopus_id/34447529161",398,1,78,85,89,5.24,89,1,17,"","",""
86,"P. Broady","The biota and environment of fumaroles on Mt Melbourne, northern Victoria Land",1987,"Polar Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0002526110&origin=inward",14,"2024-07-09 09:12:56","Article","10.1007/BF00570447","0722-4060","https://api.elsevier.com/content/abstract/scopus_id/0002526110",7,2,97,113,86,2.32,86,1,37,"","",""
82,"M. Gundale","The interactive effects of temperature and light on biological nitrogen fixation in boreal forests",2012,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84858750285&origin=inward",15,"2024-07-09 09:12:56","Article","10.1111/j.1469-8137.2012.04071.x","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/84858750285",194,2,453,463,82,6.83,82,1,12,"","",""
80,"B. Solheim","Nitrogen fixation in Arctic vegetation and soils from Svalbard, Norway",1996,"Polar Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0029666841&origin=inward",16,"2024-07-09 09:12:56","Article","10.1007/BF02388733","0722-4060","https://api.elsevier.com/content/abstract/scopus_id/0029666841",16,1,35,40,80,2.86,80,1,28,"","",""
79,"S. Leppänen","Nitrogen fixation and methanotrophy in forest mosses along a N deposition gradient",2013,"Environmental and Experimental Botany","","https://api.elsevier.com/content/article/eid/1-s2.0-S0098847213000026","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876336231&origin=inward",17,"2024-07-09 09:12:56","Article","10.1016/j.envexpbot.2012.12.006","0098-8472","https://api.elsevier.com/content/abstract/scopus_id/84876336231",90,,62,69,79,7.18,79,1,11,"","",""
76,"K.J. Stewart","Topography as a key factor driving atmospheric nitrogen exchanges in arctic terrestrial ecosystems",2014,"Soil Biology and Biochemistry","","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071713004380","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84891900768&origin=inward",18,"2024-07-09 09:12:56","Review","10.1016/j.soilbio.2013.12.005","0038-0717","https://api.elsevier.com/content/abstract/scopus_id/84891900768",70,,96,112,76,7.60,76,1,10,"","",""
74,"J. Peñuelas","Herbaria century record of increasing eutrophication in Spanish terrestrial ecosystems",2001,"Global Change Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034998051&origin=inward",19,"2024-07-09 09:12:56","Article","10.1046/j.1365-2486.2001.00421.x","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/0034998051",7,4,427,433,74,3.22,74,1,23,"","",""
68,"J.J. Knack","Microbiomes of streptophyte algae and bryophytes suggest that a functional suite of microbiota fostered plant colonization of land",2015,"International Journal of Plant Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84929307930&origin=inward",20,"2024-07-09 09:12:56","Article","10.1086/681161","1058-5893","https://api.elsevier.com/content/abstract/scopus_id/84929307930",176,5,405,420,68,7.56,68,1,9,"","",""
68,"V. Matzek","Nitrogen fixation in bryophytes, lichens, and decaying wood along a soil-age gradient in Hawaiian montane rain forest",2003,"Biotropica","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0038477076&origin=inward",21,"2024-07-09 09:12:56","Article","10.1111/j.1744-7429.2003.tb00257.x","0006-3606","https://api.elsevier.com/content/abstract/scopus_id/0038477076",35,1,12,19,68,3.24,68,1,21,"","",""
67,"D. Edwards","Could land-based early photosynthesizing ecosystems have bioengineered the planet in mid-Palaeozoic times?",2015,"Palaeontology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940448210&origin=inward",22,"2024-07-09 09:12:56","Article","10.1111/pala.12187","0031-0239","https://api.elsevier.com/content/abstract/scopus_id/84940448210",58,5,803,837,67,7.44,67,1,9,"","",""
64,"F. Wong","Establishment of a functional symbiosis between the cyanobacterium Nostoc punctiforme and the bryophyte Anthoceros punctatus requires genes involved in nitrogen control and initiation of heterocyst differentiation",2002,"Microbiology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036148497&origin=inward",23,"2024-07-09 09:12:56","Article","10.1099/00221287-148-1-315","1350-0872","https://api.elsevier.com/content/abstract/scopus_id/0036148497",148,1,315,323,64,2.91,64,1,22,"","",""
62,"K. Ackermann","N <inf>2</inf> Fixation in Feather Mosses is a Sensitive Indicator of N Deposition in Boreal Forests",2012,"Ecosystems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865385107&origin=inward",24,"2024-07-09 09:12:56","Article","10.1007/s10021-012-9562-y","1432-9840","https://api.elsevier.com/content/abstract/scopus_id/84865385107",15,6,986,998,62,5.17,62,1,12,"","",""
61,"K. Rousk","Ecosystem nitrogen fixation throughout the snow-free period in subarctic tundra: effects of willow and birch litter addition and warming",2017,"Global Change Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84979988416&origin=inward",25,"2024-07-09 09:12:56","Article","10.1111/gcb.13418","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/84979988416",23,4,1552,1563,61,8.71,61,1,7,"","",""
61,"K.S. Gavazov","Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species",2010,"Plant and Soil","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77954689867&origin=inward",26,"2024-07-09 09:12:56","Article","10.1007/s11104-010-0374-6","0032-079X","https://api.elsevier.com/content/abstract/scopus_id/77954689867",333,1,507,517,61,4.36,61,1,14,"","",""
59,"A. Antoninka","Biological soil crusts in ecological restoration: emerging research and perspectives",2020,"Restoration Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087176406&origin=inward",27,"2024-07-09 09:12:56","Review","10.1111/rec.13201","1061-2971","https://api.elsevier.com/content/abstract/scopus_id/85087176406",28,,,,59,14.75,59,1,4,"","",""
58,"K. Stewart","Bryophyte-cyanobacterial associations as a key factor in N<inf>2</inf>-fixation across the Canadian Arctic",2011,"Plant and Soil","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79958770501&origin=inward",28,"2024-07-09 09:12:56","Article","10.1007/s11104-011-0750-x","0032-079X","https://api.elsevier.com/content/abstract/scopus_id/79958770501",344,1,335,346,58,4.46,58,1,13,"","",""
56,"J. Miles","Primary succession on land",1993,"Primary succession on land","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85010562615&origin=inward",29,"2024-07-09 09:12:56","Article","","","https://api.elsevier.com/content/abstract/scopus_id/85010562615",,,,,56,1.81,56,1,31,"","",""
56,"H. Rydin","Population and community ecology of bryophytes",2008,"Bryophyte Biology, Second Edition","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84926988331&origin=inward",30,"2024-07-09 09:12:56","Book Chapter","10.1017/CBO9780511754807.012","","https://api.elsevier.com/content/abstract/scopus_id/84926988331",,,393,444,56,3.50,56,1,16,"","",""
53,"M. Gundale","The effect of altered macroclimate on N-fixation by boreal feather mosses",2012,"Biology Letters","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84866653495&origin=inward",31,"2024-07-09 09:12:56","Article","10.1098/rsbl.2012.0429","1744-9561","https://api.elsevier.com/content/abstract/scopus_id/84866653495",8,5,805,808,53,4.42,53,1,12,"","",""
51,"S.M. Leppänen","Nitrogen fixation in Sphagnum mosses is affected by moss species and water table level",2015,"Plant and Soil","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940004134&origin=inward",32,"2024-07-09 09:12:56","Article","10.1007/s11104-014-2356-6","0032-079X","https://api.elsevier.com/content/abstract/scopus_id/84940004134",389,1,185,196,51,5.67,51,1,9,"","",""
49,"P. Sorensen","Moss-specific changes in nitrogen fixation following two decades of warming, shading, and fertilizer addition",2012,"Plant Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84859267699&origin=inward",33,"2024-07-09 09:12:56","Article","10.1007/s11258-012-0034-4","1385-0237","https://api.elsevier.com/content/abstract/scopus_id/84859267699",213,4,695,706,49,4.08,49,1,12,"","",""
48,"R. Darnajoux","Molybdenum threshold for ecosystem scale alternative vanadium nitrogenase activity in boreal forests",2019,"Proceedings of the National Academy of Sciences of the United States of America","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076044600&origin=inward",34,"2024-07-09 09:12:56","Article","10.1073/pnas.1913314116","0027-8424","https://api.elsevier.com/content/abstract/scopus_id/85076044600",116,49,24682,24688,48,9.60,48,1,5,"","",""
48,"D.J. Weston","Sphagnum physiology in the context of changing climate: Emergent influences of genomics, modelling and host-microbiome interactions on understanding ecosystem function",2015,"Plant Cell and Environment","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84938637180&origin=inward",35,"2024-07-09 09:12:56","Review","10.1111/pce.12458","0140-7791","https://api.elsevier.com/content/abstract/scopus_id/84938637180",38,9,1737,1751,48,5.33,48,1,9,"","",""
47,"K. Rousk","Feather moss nitrogen acquisition across natural fertility gradients in boreal forests",2013,"Soil Biology and Biochemistry","","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071713000679","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875273066&origin=inward",36,"2024-07-09 09:12:56","Article","10.1016/j.soilbio.2013.02.011","0038-0717","https://api.elsevier.com/content/abstract/scopus_id/84875273066",61,,86,95,47,4.27,47,1,11,"","",""
47,"Z. Lindo","Old trees contribute bio-available nitrogen through canopy bryophytes",2011,"Plant and Soil","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955035051&origin=inward",37,"2024-07-09 09:12:56","Article","10.1007/s11104-010-0678-6","0032-079X","https://api.elsevier.com/content/abstract/scopus_id/79955035051",342,1,141,148,47,3.62,47,1,13,"","",""
45,"B. Solheim","Effects of enhanced UV-B radiation on nitrogen fixation in arctic ecosystems",2006,"Plant Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33745222542&origin=inward",38,"2024-07-09 09:12:56","Review","10.1007/s11258-005-9034-y","1385-0237","https://api.elsevier.com/content/abstract/scopus_id/33745222542",182,1,109,118,45,2.50,45,1,18,"","",""
44,"M. Becana","Plant hemoglobins: a journey from unicellular green algae to vascular plants",2020,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080980889&origin=inward",39,"2024-07-09 09:12:56","Review","10.1111/nph.16444","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/85080980889",227,6,1618,1635,44,11.00,44,1,4,"","",""
