Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
74,"M Phuyal, RRE Artz, L Sheppard, ID Leith, D Johnson","Long-term nitrogen deposition increases phosphorus limitation of bryophytes in an ombrotrophic bog",2008,"Plant Ecology","Springer","https://link.springer.com/article/10.1007/s11258-007-9338-1","https://scholar.google.com/scholar?cites=14509521281733461697&as_sdt=2005&sciodt=2007&hl=en",1,"2024-07-09 08:58:54","HTML","10.1007/s11258-007-9338-1","","",,,,,74,4.63,15,5,16,"Here we investigate the effect of 4 years simulated atmospheric deposition of ammonium (NH 4 ) and nitrate (NO 3 ), applied alone or in combination with phosphorus and potassium (…","https://link.springer.com/article/10.1007/s11258-007-9338-1","https://scholar.google.com/scholar?q=related:wYaxIrssXMkJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
138,"M Arróniz‐Crespo, JR Leake, P Horton…","Bryophyte physiological responses to, and recovery from, long‐term nitrogen deposition and phosphorus fertilisation in acidic grassland",2008,"New …","Wiley Online Library","https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.2008.02617.x","https://scholar.google.com/scholar?cites=7410969622667669754&as_sdt=2005&sciodt=2007&hl=en",2,"2024-07-09 08:58:54","","10.1111/j.1469-8137.2008.02617.x","","",,,,,138,8.63,35,4,16,"… Atmospheric nitrogen deposition can cause major declines in bryophyte abundance yet the physiological basis for such declines is not fully understood. Bryophyte physiological …","https://nph.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1469-8137.2008.02617.x","https://scholar.google.com/scholar?q=related:-jBRWJsN2WYJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
23,"AD Steinman","The influence of phosphorus enrichment on lotic bryophytes",1994,"Freshwater Biology","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2427.1994.tb00838.x","https://scholar.google.com/scholar?cites=10915765411156986062&as_sdt=2005&sciodt=2007&hl=en",3,"2024-07-09 08:58:54","","10.1111/j.1365-2427.1994.tb00838.x","","",,,,,23,0.77,23,1,30,"… using phosphorus radiotracers in … phosphorus is retained by bryophytes in this system as well. No data were gathered in the present study to determine whether increased phosphorus …","https://www.academia.edu/download/115314511/j.1365-2427.1994.tb00838.x20240526-1-q9qxgn.pdf","https://scholar.google.com/scholar?q=related:zgiCp86WfJcJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
245,"C Gordon, JM Wynn, SJ Woodin","Impacts of increased nitrogen supply on high Arctic heath: the importance of bryophytes and phosphorus availability",2001,"New phytologist","Wiley Online Library","https://nph.onlinelibrary.wiley.com/doi/abs/10.1046/j.1469-8137.2001.00053.x","https://scholar.google.com/scholar?cites=16345737289668869145&as_sdt=2005&sciodt=2007&hl=en",4,"2024-07-09 08:58:54","","10.1046/j.1469-8137.2001.00053.x","","",,,,,245,10.65,82,3,23,"… the bryophyte component, of nitrogen and phosphorus addition to Arctic heath. Factorial combinations of nitrogen (0, 10, 50 kg N ha −1 yr −1 ) and phosphorus (0, 5 kg N ha −1 …","https://nph.onlinelibrary.wiley.com/doi/pdf/10.1046/j.1469-8137.2001.00053.x","https://scholar.google.com/scholar?q=related:GbyRJna51-IJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
285,"JL Meyer","The role of sediments and bryophytes in phosphorus dynamics in a headwater stream ecosystem 1",1979,"Limnology and Oceanography","Wiley Online Library","https://aslopubs.onlinelibrary.wiley.com/doi/abs/10.4319/lo.1979.24.2.0365","https://scholar.google.com/scholar?cites=549026284899579011&as_sdt=2005&sciodt=2007&hl=en",5,"2024-07-09 08:58:54","","10.4319/lo.1979.24.2.0365","","",,,,,285,6.33,285,1,45,"… and the bryophyte community are sites of retention and processing of dissolved phosphorus (DP… did not prove that phosphorus removed by the bryophytes had been assimilated, further …","https://aslopubs.onlinelibrary.wiley.com/doi/pdfdirect/10.4319/lo.1979.24.2.0365","https://scholar.google.com/scholar?q=related:g7TKS3-IngcJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
8,"GQ Tang, FZ Wu, WQ Yang, Z Wang…","Effects of gap and growth substrate on nitrogen and phosphorus contents of bryophytes in an alpine forest",2018,"Ying Yong Sheng tai …","europepmc.org","https://europepmc.org/article/med/29726221","https://scholar.google.com/scholar?cites=14971635511943998854&as_sdt=2005&sciodt=2007&hl=en",6,"2024-07-09 08:58:54","","","","",,,,,8,1.33,2,5,6,"… The role of bryophyte in nitrogen (N) and phosphorus (P) cycles might be … of bryophyte in N and P cycling in the forest ecosystem, we measured the contents of N and P in the bryophytes …","","https://scholar.google.com/scholar?q=related:hq0LzCzvxc8J:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
21,"MA O'Toole, DM Synnott","The bryophyte succession on blanket peat following calcium carbonate, nitrogen, phosphorus and potassium fertilizers",1971,"The Journal of Ecology","JSTOR","https://www.jstor.org/stable/2258456","https://scholar.google.com/scholar?cites=11002090530438073769&as_sdt=2005&sciodt=2007&hl=en",7,"2024-07-09 08:58:54","","","","",,,,,21,0.40,11,2,53,"… bryophyte succession for 3 years on bare peat treated with all combinations of four, three or none of calcium carbonate, nitrogen, phosphorus … calcium carbonate and phosphorus levels, …","https://www.jstor.org/stable/pdf/2258456.pdf","https://scholar.google.com/scholar?q=related:qU1zvQtHr5gJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
68,"M Christmas, BA Whitton","Phosphorus and aquatic bryophytes in the Swale–Ouse river system, north-east England. 1. Relationship between ambient phosphate, internal N: P ratio and surface …",1998,"Science of the Total Environment","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969798000266","https://scholar.google.com/scholar?cites=12746984444578557608&as_sdt=2005&sciodt=2007&hl=en",8,"2024-07-09 08:58:54","","","","",,,,,68,2.62,34,2,26,"… phosphorus to an arctic river led to increases in bryophyte biomass and the suggestion that the bryophyte … provide useful tools for monitoring the phosphorus status of sites where it is …","https://www.researchgate.net/profile/Brian-Whitton/publication/229135970_Phosphorus_and_aquatic_bryophytes_in_the_Swale-Ouse_river_system_north-east_England_1_Relationship_between_ambient_phosphate_internal_N_P_ratio_and_surface_phosphatase_activity/links/5c3cfd05a6fdccd6b5ad85fc/Phosphorus-and-aquatic-bryophytes-in-the-Swale-Ouse-river-system-north-east-England-1-Relationship-between-ambient-phosphate-internal-N-P-ratio-and-surface-phosphatase-activity.pdf","https://scholar.google.com/scholar?q=related:qO6I4NBi5rAJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
10,"Z Wang, C Pi, X Li, W Bao","Elevational patterns of carbon, nitrogen and phosphorus in understory bryophytes on the eastern slope of Gongga Mountain, China",2019,"Journal of plant ecology","academic.oup.com","https://academic.oup.com/jpe/article-abstract/12/4/781/5319118","https://scholar.google.com/scholar?cites=16760468836566841912&as_sdt=2005&sciodt=2007&hl=en",9,"2024-07-09 08:58:54","","","","",,,,,10,2.00,3,4,5,"… of bryophytes? (ii) whether C, N and P concentrations and stoichiometric ratios of bryophytes differ between different bryophyte … P of bryophytes change along the elevational gradient? …","https://academic.oup.com/jpe/article/12/4/781/5319118","https://scholar.google.com/scholar?q=related:ODqSKJslmegJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
76,"AD Steinman, HL Boston","The ecological role of aquatic bryophytes in a woodland stream",1993,"Journal of the North American …","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.2307/1467681","https://scholar.google.com/scholar?cites=7715426789157208908&as_sdt=2005&sciodt=2007&hl=en",10,"2024-07-09 08:58:54","","10.2307/1467681","","",,,,,76,2.45,38,2,31,"… Bryophytes are a conspicuous part of the aquatic flora in … of bryophytes in Walker Branch and compare the photosynthetic and phosphorus uptake abilities of the dominant bryophyte (…","https://www.jstor.org/stable/pdf/1467681.pdf","https://scholar.google.com/scholar?q=related:TIM_YsmzEmsJ:scholar.google.com/&scioq=bryophyte*+%22phosphorus%22&hl=en&as_sdt=2007"
