Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
22,"D. Hanson","Variability of the pyrenoid-based CO<inf>2</inf> concentrating mechanism in hornworts (Anthocerotophyta)",2002,"Functional Plant Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036326813&origin=inward",1,"2024-07-16 10:35:24","Conference Paper","10.1071/pp01210","1445-4408","https://api.elsevier.com/content/abstract/scopus_id/0036326813",29,2,407,416,22,1.00,22,1,22,"","",""
20,"J.A. Raven","New perspectives in the biophysics and physiology of bryophytes",2018,"Bryology for the Twenty-first Century","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130099324&origin=inward",2,"2024-07-16 10:35:24","Book Chapter","","","https://api.elsevier.com/content/abstract/scopus_id/85130099324",,,261,275,20,3.33,20,1,6,"","",""
9,"J.V. Sagun","Mehler reaction plays a role in C<inf>3</inf> and C<inf>4</inf> photosynthesis under shade and low CO<inf>2</inf>",2021,"Photosynthesis Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100472485&origin=inward",3,"2024-07-16 10:35:24","Article","10.1007/s11120-021-00819-1","0166-8595","https://api.elsevier.com/content/abstract/scopus_id/85100472485",149,1,171,185,9,3.00,9,1,3,"","",""
5,"H. Feld","Chromenes and prenylated benzoic acid derivatives from the liverwort Pedinophyllum interruptum",2004,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=4243166897&origin=inward",4,"2024-07-16 10:35:24","Article","10.1515/znb-2004-0713","0932-0776","https://api.elsevier.com/content/abstract/scopus_id/4243166897",59,7,825,828,5,0.25,5,1,20,"","",""
