Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
154,"Z. Pan","The upside-down water collection system of Syntrichia caninervis",2016,"Nature Plants","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84979609777&origin=inward",1,"2024-07-12 11:42:52","Article","10.1038/NPLANTS.2016.76","2055-0278","https://api.elsevier.com/content/abstract/scopus_id/84979609777",2,7,,,154,19.25,154,1,8,"","",""
47,"C.V.Z. Cipro","Organic pollutants and their correlation with stable isotopes in vegetation from King George Island, Antarctica",2011,"Chemosphere","","https://api.elsevier.com/content/article/eid/1-s2.0-S0045653511008836","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84860396077&origin=inward",2,"2024-07-12 11:42:52","Article","10.1016/j.chemosphere.2011.07.047","0045-6535","https://api.elsevier.com/content/abstract/scopus_id/84860396077",85,3,393,398,47,3.62,47,1,13,"","",""
11,"T. Ye","Effects of leaf hair points on dew deposition and rainfall evaporation rates in moss crusts dominated by Syntrichia caninervis, Gurbantunggut Desert, northwestern China",2012,"Shengtai Xuebao/ Acta Ecologica Sinica","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856787125&origin=inward",3,"2024-07-12 11:42:52","Article","10.5846/stxb201011061587","1000-0933","https://api.elsevier.com/content/abstract/scopus_id/84856787125",32,1,7,16,11,0.92,11,1,12,"","",""
