Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
283,"G.R. Shaver","Species composition interacts with fertilizer to control long-term change in tundra productivity",2001,"Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035662088&origin=inward",1,"2024-07-01 15:05:55","Article","10.1890/0012-9658(2001)082[3163:SCIWFT]2.0.CO;2","0012-9658","https://api.elsevier.com/content/abstract/scopus_id/0035662088",82,11,3163,3181,283,12.30,283,1,23,"","",""
114,"M. Waite","How does moss photosynthesis relate to leaf and canopy structure? Trait relationships for 10 Hawaiian species of contrasting light habitats",2010,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=71249140288&origin=inward",2,"2024-07-01 15:05:55","Article","10.1111/j.1469-8137.2009.03061.x","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/71249140288",185,1,156,172,114,8.14,114,1,14,"","",""
66,"M. Carriquí","Anatomical constraints to nonstomatal diffusion conductance and photosynthesis in lycophytes and bryophytes",2019,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060978977&origin=inward",3,"2024-07-01 15:05:55","Article","10.1111/nph.15675","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/85060978977",222,3,1256,1270,66,13.20,66,1,5,"","",""
66,"K. Black","Effect of mycorrhizal-enhanced leaf phosphate status on carbon partitioning, translocation and photosynthesis in cucumber",2000,"Plant, Cell and Environment","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033852629&origin=inward",4,"2024-07-01 15:05:55","Review","10.1046/j.1365-3040.2000.00598.x","0140-7791","https://api.elsevier.com/content/abstract/scopus_id/0033852629",23,8,797,809,66,2.75,66,1,24,"","",""
42,"M.R. Conover","Herbivory by Canada geese: diet selection and effect on lawns",1991,"Ecological Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0025956034&origin=inward",5,"2024-07-01 15:05:55","Article","10.2307/1941816","1051-0761","https://api.elsevier.com/content/abstract/scopus_id/0025956034",1,2,231,236,42,1.27,42,1,33,"","",""
36,"L. Kulmala","H<inf>2</inf>O and CO<inf>2</inf> fluxes at the floor of a boreal pine forest",2008,"Tellus, Series B: Chemical and Physical Meteorology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=41549087808&origin=inward",6,"2024-07-01 15:05:55","Article","10.1111/j.1600-0889.2007.00327.x","0280-6509","https://api.elsevier.com/content/abstract/scopus_id/41549087808",60,2,167,178,36,2.25,36,1,16,"","",""
24,"R. Malik","Mycorrhizal composition can predict foliar pathogen colonization in soybean",2016,"Biological Control","","https://api.elsevier.com/content/article/eid/1-s2.0-S1049964416301475","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84981165866&origin=inward",7,"2024-07-01 15:05:55","Article","10.1016/j.biocontrol.2016.08.004","1049-9644","https://api.elsevier.com/content/abstract/scopus_id/84981165866",103,,46,53,24,3.00,24,1,8,"","",""
20,"T.D. Lum","Ontogenetic variation in salinity tolerance and ecophysiology of coastal dune plants",2020,"Annals of Botany","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078867246&origin=inward",8,"2024-07-01 15:05:55","Article","10.1093/aob/mcz097","0305-7364","https://api.elsevier.com/content/abstract/scopus_id/85078867246",125,2,301,314,20,5.00,20,1,4,"","",""
20,"L. Street","Incident radiation and the allocation of nitrogen within Arctic plant canopies: Implications for predicting gross primary productivity",2012,"Global Change Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84864612284&origin=inward",9,"2024-07-01 15:05:55","Article","10.1111/j.1365-2486.2012.02754.x","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/84864612284",18,9,2838,2852,20,1.67,20,1,12,"","",""
19,"A. Boucher","Effect of arbuscular mycorrhizal colonization of four species of Glomus on physiological responses of maize",1999,"Journal of Plant Nutrition","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0032915883&origin=inward",10,"2024-07-01 15:05:55","Article","10.1080/01904169909365671","0190-4167","https://api.elsevier.com/content/abstract/scopus_id/0032915883",22,4,783,797,19,0.76,19,1,25,"","",""
18,"J. Turunen","Combined effects of local habitat, anthropogenic stress, and dispersal on stream ecosystems: a mesocosm experiment",2018,"Ecological Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052652112&origin=inward",11,"2024-07-01 15:05:55","Article","10.1002/eap.1762","1939-5582","https://api.elsevier.com/content/abstract/scopus_id/85052652112",28,6,1606,1615,18,3.00,18,1,6,"","",""
14,"K.B. Briggs","Geographical location affects size and materials used in the construction of European Pied Flycatcher (Ficedula hypoleuca) nests",2019,"Avian Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85065860639&origin=inward",12,"2024-07-01 15:05:55","Article","10.1186/s40657-019-0156-7","2053-7166","https://api.elsevier.com/content/abstract/scopus_id/85065860639",10,1,,,14,2.80,14,1,5,"","",""
13,"J.B. Yavitt","Inferring Methane Production by Decomposing Tree, Shrub, and Grass Leaf Litter in Bog and Rich Fen Peatlands",2019,"Frontiers in Environmental Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076689280&origin=inward",13,"2024-07-01 15:05:55","Article","10.3389/fenvs.2019.00182","2296-665X","https://api.elsevier.com/content/abstract/scopus_id/85076689280",7,,,,13,2.60,13,1,5,"","",""
10,"L. Monforte","Cell compartmentation of ultraviolet-absorbing compounds: An underexplored tool related to bryophyte ecology, phylogeny and evolution",2018,"Functional Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041127380&origin=inward",14,"2024-07-01 15:05:55","Article","10.1111/1365-2435.13048","0269-8463","https://api.elsevier.com/content/abstract/scopus_id/85041127380",32,4,882,893,10,1.67,10,1,6,"","",""
10,"D. Gray","The influence of contrasting ground cover vegetation on soil properties in the NJ pine barrens",2012,"Applied Soil Ecology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0929139312001515","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865864117&origin=inward",15,"2024-07-01 15:05:55","Article","10.1016/j.apsoil.2012.06.007","0929-1393","https://api.elsevier.com/content/abstract/scopus_id/84865864117",60,,41,48,10,0.83,10,1,12,"","",""
